Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_80.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,"लड़कीः मैं तेरे लिये मर सकती हूँ..!! लड़काः वो छोड़, मरवा सकती है तो बता.."
Hindi_image_801.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Hum C.I.D. se hai apni saari cute pics

hame dedo"
Hindi_image_803.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"IRONIC SIMPING'
जानलेवा
IRONIC SIMPING ना करे
ना करने दे

5/10

@_generic_memer_"
Hindi_image_804.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"""मेरे देशवासियों, मैं अकेला ही था.. मेरी कोई ब्रांच नहीं थी. नकली गांधियों से सावधान रहना"" महात्मा गाँधी"
Hindi_image_805.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"मेरे भौतिकी के शिक्षक मैं जो कि ""यथा कर्म तथा के गति का तृतीय फलं"" का बाल्य काल से न्िूँयन फढ़ग्तेत हुए चोला पकड़ कर बैठा हूं @hindimemesangh"
Hindi_image_807.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"ek din mai bhi apni ""pasandida aurat"" ke bacchon ka mama ban jaunga"
Hindi_image_808.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"कुछ बोलूगा तो विवाद हो

जाएगा!"
Hindi_image_810.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,treat lene se darnahilagla salan treat dene se lagta hai
Hindi_image_812.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,Hai Koi year challenge chal raha
Hindi_image_813.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"OUR FIGHT IS OUR FIGHT
NONE OF YOUR FIGHT

TITU
MAMA

TERI MA KA DAISY SHAH"
Hindi_image_814.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Hum ko peeni hai peeni hai.
Hindi_image_816.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"क ख गघ कुछ ज्यादा ही समझदार युवा @hincltuemesangb म द फ क कुछ ज्यादा सभझदार युवा ""00c0"
Hindi_image_818.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Iuer

Delet#

Virnu Gopata Iyer
Delete
MutuSuumi VerGepella
Delete

WenGapla Iyer

Delute

utufuoni Verutpote"
Hindi_image_819.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"@abhishtic

2009 : Chalo Aarti Karte Hain.

2019 : Chalo Aarti, Karte Hain.

Arijit Bhowmick
2009 : aaj main Aarti karke aya
2019 : Aarti, aaj main karke aya

Mohammad Saif"
Hindi_image_82.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,None,यहाँ सेक्स भी दो तरह से किया जाता हैं १ हाथ पीला करवाकर २ मुँह काला करवाकर
Hindi_image_821.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,Karan Sir aapne karne ko bola tha WO kaam maine Modi: abey tune galat Rahul aur Hardikk ko pel dia . Kardiya
Hindi_image_823.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"NITIN
@theNitinWalke

en Relatives are about to leave ..

Maal kidhar h"
Hindi_image_824.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Others,"TITU
MAMA

BHUVAN BA

SAHI KHEL GAYE BANCHO"
Hindi_image_826.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Boys have friends.

Men have brothers"
Hindi_image_827.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"CED
AATMA

Once Pandya trapped KL Rahul
unnecessary in Koffee with Karan

Today KL Rahul took revenge from Pandya
by scoring 23 run in his over"
Hindi_image_828.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"memer
@puzzled_s

*people uploading sad status*

#their_intention :

pucho jara pucho mujhe kya hua

hal"
Hindi_image_829.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"Didi, Yea pyar, ishk, mohabat kya
hota hai ???

TITU
MAMA

Kuch nehi pagli, sab free mean
thokne ke bahane hai ...!!!!"
Hindi_image_83.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,"मैनें पूछा, क्यूँ आयी हो मेरी ज़िंदगी में, ? वो पास आई और धीरे से बोली. OOPS! मरवाने OMG!"
Hindi_image_830.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"G NEWS
बड़ा खुलासा कॉफी विथ करण में जाएँगे
स छक्के की गांड तो में मरूँगा, और फिर बोलूंगा आज
क पांड्या हुए भावुक बोला ""मेरा तैमूर मेरा"
Hindi_image_831.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"ever Amit Bhadana sees

e toh mera waala khaan"
Hindi_image_836.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Others,Bagal waliljaan mareli
Hindi_image_838.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Gender,Kahan Ho Tum ? Pta nahil pr yaha Chutiya si Ladkiya Bhi Attitude Dikha Rahi Hai Welcome to Facebook
Hindi_image_845.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"sir, pehle mera beta raat me padhta tha
pr ab wo raat me madhe""d, behnc""""d, aur pel do bolta h

प

प्रधा

मोर्द

ye PUBG wala hai kya"
Hindi_image_847.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"KYA KARENGE AAP ITNI
DHANRASHI KA?"
Hindi_image_848.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Show me best Country

Sahil

I said bost

Yhi h bhai

Jal Hind"
Hindi_image_85.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,Aapke itne Nakhre koun. Jhelega Jlo Pelee whidheleed
Hindi_image_850.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,Bina kuch kare hi Mere he lavde lag jaate he
Hindi_image_851.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"Har Roj Wo Aadab-Aadab Kahti Thi
Har Roj Wo Aadab-Aadab Kahti Thi

Jab Jaakar Dabaa Diye,

Toh Khafa ho gayi."
Hindi_image_852.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Kya karte ho ?

avampiregeet

Civil Engineer hu

300 Rs. dehadi par kaam karte ho na"
Hindi_image_854.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"A.

02

B

https//www.facebook.com/Backchodbilli

HAME VOTE DO

https://www.facebook.com/Backchodbilli

YE LE BC"
Hindi_image_855.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"#22YearChallenge

1997

2019"
Hindi_image_857.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"sir,Mera beta govt job ki taiyari Kar Raha hai
lekin Avi tak job Nahi mila usko

चच

12

नमंत्री

के"
Hindi_image_858.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"aaja MAHI aaja MAHI aa soniya

MAHI ve, mohabbtan sachiya ne

Dil roye ya ilahi,tu aja mere MAHI"
Hindi_image_86.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,"पत्नी खाना खाते खातेः डाल दो| पतिः खाना तो खा लेने दे, हवस की पुजारन| पत्नीः कमीने , मैं दाल मांग रही हूँ|"
Hindi_image_860.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Himanshu Seth
@tereMaalKaYaar

पड़ा है मेरे पड़ोस का मैदान
#मोबाइल बच्चों की गेंद 1. चु

ate Tweet

PM - 18 Jan 19"
Hindi_image_861.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Pura Din Wait Karne
Ke Baad Kya Mila?

Doraemon
memes

""Reacted

to your
message"""
Hindi_image_862.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,None,"Hele comes the babo

hace un din .
ΑΑΑΑΑAAAAAAAAAAAAAAAAAAAAAAA
AAAA

Anand Moon"
Hindi_image_863.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,love you Tu to engineer hain na didi bola kar
Hindi_image_865.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,"Sir yeh saal bhi aap hi jeetoge

क्षा की बादधानमंत्र

Haan malum hai chal apne
baap ko mat sikha"
Hindi_image_866.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"Saniokya me bhi aa
kó thể sạth
sakta ha !!
Nobita lll
Nial Bhosdike !!
"
Hindi_image_868.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,"olmot2 dava ="""
Hindi_image_869.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Mera Beta 21 Din Me Paise Double Kar Deta Hai

Jor jor se bolke,sabko scheme Bata de ..."
Hindi_image_87.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,किसी के बर्थडे से याद आया कि बनाने वाले ने गुब्बारा भी क्या सोच कर बनाया होगा... कोई फुला के खुश है कोई फोड़ के खुश है तो कोई पह़न के खुश है.
Hindi_image_870.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,"老公!

大熊!

TITU
MAMA

Beta bharose wale ko bhosdi wala banke
bhasudi failaane me der nahi lagti"
Hindi_image_871.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,sir pehle mera beta raat me padhta tha pr ab wo raat me madlhc d behnc d aur pel do bolta ha ye PUBG wala hal kya
Hindi_image_872.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None,ur Handsome Friend Jo babut sutta marta ho Tag
Hindi_image_873.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"c pranshu_diwakar
Jo Students Mazak Mazak me
Science le lete hain na, Unka Result

Bhusdam Bhusdu hoke Bhusdam Bhusdu
ho jata hai."
Hindi_image_876.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"David, Ieri ek friend hai Bohotachchhi friend hai Girlfriend jaisi friend hal lts complicated ZZn७ LMITWZ Beia, jhant bhar ke abbi sees bakchodi me mat pado, padhhal Lar l@ ho,"
Hindi_image_877.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"i

teri maa
ched dunga

वजह

मत पूछना
मालूम नहीं

मझे"
Hindi_image_878.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,मेरे पास कहने के लिए शब्द नही है बस समझ जाओ
Hindi_image_88.jpg,Positive,Sarcastic,Vulgar,Abusive,Others,"शिक्षक- किसी को कुछ पूछना है? सर जी, पूछना हैl शिक्षक टीटू - सर जी , घोड़ी जानवर है या पोजीशन? शिक्षक( रोते हुए) तुम बहनचोद, सस्पेंड करवा के ही दम लोगे| टीटू पूछो"
Hindi_image_884.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"TUM ITNE ACCHE HO FIR
PHI KOI GF KYU NAHI HAI

TO TUM BAN JAO MERI GF

NO WE ARE JUST BEST
FRIENDS

BAS YEEHI TO
R@NDI RONA HAI"
Hindi_image_885.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"aajkal ke hijde taali nahi bajate, ya bajate honge kya pta mujhe to se bahar nikle kafi time hogya ghar"
Hindi_image_886.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Gender,Guys on Bike On the Road (Normally IzDkmln Passing By a Girl's House Tuni Hi Ho Ah Tum Ho ZInltagi ah Tumn Hi HO. Chain Bhi Ilera Dard Bhi Ileri Aashique Al Tum Hi HO. २km h
Hindi_image_887.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Maths Teacher in Foreign Country Zlnत DaZ Har kisi ko maths samjh ata hoga KNo bunks
Hindi_image_888.jpg,Negative,Sarcastic,Vulgar,Abusive,None,"She's

RIP

TODAY

^ Messages to this chat and calls are now secured
with end-to-end encryption. Tap for more info.

Hy

9:19 PM

Hello babes

9:20 PM //

I m pregnant

9:20 PM

9:24 PM /

Wtf
9:24 PM /
Are you serious
9:24 PM V/
Yeh mera nahi ho skta
9:24 PM //

Tera hi h chutiye

11:07 PM
Bakio ne to condom use kia tha

11:07 PM

2

O

Type a message

o"
Hindi_image_889.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Others,"Baby i m having headache.

let me see ....

okay wait ..

Share

damn! looks painful@

yesse

TITU
MAMA

GAAND KA ILAAJ KIYA JA SAKTA
HAI GAANDU KA NAHI"
Hindi_image_89.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,जवानी में सबकी हालत एक सी होती हैl प्यार का नशा होता है रात में आखे खुली हुई होती हैI लडको के हाथ में लूली और लडकीयो के हाथ में मूली होती है.
Hindi_image_892.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"AAPKE BETE
KO KUCH
NAHI AATA

TITU
MAMA

TABHI TO
SCHOOL BHEJTA
HOON ..
TU SIKHA
NA BC

TEACHER

ME AS FATHER"
Hindi_image_893.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"Aaja Baby Aaja

Catalyst_xd

adidas

Tera Gala Dabadoo"
Hindi_image_895.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Golu pandit (बाम्मण का छोरा ) @Panditanism John looks lit af in Parmanu movie @Panditanism 715
Hindi_image_897.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"TITU
MAMA

JO MURDE KA BHI KHADA KARWA DE

WO MIA KHALIFA"
Hindi_image_9.jpg,Positive,Non-Sarcastic,Vulgar,Abusive,Gender,"पहला बच्चा चादरमोद दूसरा बच्चा तू चादरमोद पत्नी ( ग़ुस्से में) - कुछ कहेंगे इन्हें आप? पति ""मादरचोद"" होता है चूतियों | पत्ना आप भी गांडमरे हि हो, वो चादर मोड़ने की बात कर रहे हैंl"
Hindi_image_90.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Political,"हर घर से अफ़ज़ल निकलेगा क्या 4[ 0 निकलेगा?ू अफसर..निकलेगा मोटा भाई, आपने क्या सुना?"
Hindi_image_900.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"& WTFPRATYUSH

Mere baalo mey itni dandruff
aa kaha se gayi hai"
Hindi_image_903.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"JO 10TH KAI BAAD SCIENCE LELE

TITU
MAMA

WO GAANDU"
Hindi_image_905.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"happy birthday bro

thank yo

bro party ??

vo mein kr let

tu jaa k dream 11 p team"
Hindi_image_907.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"10th pass kar li
ab aage kya karna hai

commerce
luga

Arts leke
maje karugi

Science leke
Engineer banuga

BHAAG BHOSDK

TITU
MAMA

4"
Hindi_image_909.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Others,bhai csk finale jeetgayi anujpandan Are saara match fix aree ae koi ise burnol do
Hindi_image_910.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,"KON SA BIRD SABSE TEJ UDTA HAI

TITU
MAMA

BHUVAN B

JISKO JALDI HO BANCHO"
Hindi_image_911.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,People :- Tell Me Something About Your Friend ? Me :- सतरँगी चूतिया पृतृात LL
Hindi_image_912.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,"CSK KI JEET KA GAM KESE MITAU ..

TITU

LE CSK HATTERS

MAMA

G@@ND JALI PADI HAI KISE DIKHAU"
Hindi_image_914.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Bhoot nasseb walo ko phele haar milti hai ..
Kyuki phir vo dobal mehant krte hai
Ar safalta ki asli kadar use hoti hai
Jo phele haar dek chuka hota hai.

Once a legend said

f

Mickey"
Hindi_image_915.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None,"Arz kiya hai .. zara gaur farmaiye ga
Dil Jala Raha Hu, Kismat Aazma Raha Hu ..
Dil Jala Raha Hu, Kismat Aazma Raha Hu ..

kamal kar dita
Loot Li Mehfil
wah wah

Khub Ghumaya Us Bewafa Ko Bike Pe
Isliye Aaj Rickshaw Chala Raha Hu ..."
